user_id,date,description,merchant,category,amount,is_injected_anomaly
synthetic-user-10,2025-01-27,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,464.88,0
synthetic-user-10,2025-01-28,DMART,DMART,Groceries,1941.37,0
synthetic-user-10,2025-01-31,MYNTRA,MYNTRA,Shopping,1386.44,0
synthetic-user-10,2025-02-01,OLA CABS,OLA CABS,Transportation,184.51,0
synthetic-user-10,2025-02-02,ZERODHA,ZERODHA,Investment,5670.33,0
synthetic-user-10,2025-02-03,UBER,UBER,Transportation,182.88,0
synthetic-user-10,2025-02-05,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,482.13,0
synthetic-user-10,2025-02-07,DMART,DMART,Groceries,1952.21,0
synthetic-user-10,2025-02-07,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2472.29,0
synthetic-user-10,2025-02-09,OLA CABS,OLA CABS,Transportation,174.46,0
synthetic-user-10,2025-02-09,SWIGGY,SWIGGY,Food,355.64,0
synthetic-user-10,2025-02-11,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,794.23,0
synthetic-user-10,2025-02-12,SWIGGY,SWIGGY,Food,299.2,0
synthetic-user-10,2025-02-15,SALARY CREDIT,SALARY CREDIT,Salary,76512.26,0
synthetic-user-10,2025-02-17,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,550.2,0
synthetic-user-10,2025-02-18,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2209.64,0
synthetic-user-10,2025-02-18,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2284.47,0
synthetic-user-10,2025-02-19,STARBUCKS,STARBUCKS,Food,305.11,0
synthetic-user-10,2025-02-20,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,16752.62,0
synthetic-user-10,2025-02-22,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,870.99,0
synthetic-user-10,2025-02-25,ZOMATO,ZOMATO,Food,312.86,0
synthetic-user-10,2025-02-27,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,371.02,0
synthetic-user-10,2025-02-27,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,10554.99,0
synthetic-user-10,2025-02-28,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,648.28,0
synthetic-user-10,2025-02-28,ZERODHA,ZERODHA,Investment,5182.86,0
synthetic-user-10,2025-03-01,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,369.71,0
synthetic-user-10,2025-03-03,FLIPKART,FLIPKART,Shopping,847.44,0
synthetic-user-10,2025-03-03,DMART,DMART,Groceries,2075.6,0
synthetic-user-10,2025-03-06,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,17234.95,0
synthetic-user-10,2025-03-07,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,492.81,0
synthetic-user-10,2025-03-08,MYNTRA,MYNTRA,Shopping,1365.41,0
synthetic-user-10,2025-03-09,STARBUCKS,STARBUCKS,Food,257.15,0
synthetic-user-10,2025-03-11,UBER,UBER,Transportation,196.96,0
synthetic-user-10,2025-03-11,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,599.99,0
synthetic-user-10,2025-03-11,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,563.63,0
synthetic-user-10,2025-03-12,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,357.27,0
synthetic-user-10,2025-03-12,MYNTRA,MYNTRA,Shopping,1197.28,0
synthetic-user-10,2025-03-13,DMART,DMART,Groceries,1823.86,0
synthetic-user-10,2025-03-14,ZOMATO,ZOMATO,Food,354.81,0
synthetic-user-10,2025-03-17,UBER,UBER,Transportation,212.5,0
synthetic-user-10,2025-03-17,OLA CABS,OLA CABS,Transportation,225.97,0
synthetic-user-10,2025-03-17,SALARY CREDIT,SALARY CREDIT,Salary,65368.52,0
synthetic-user-10,2025-03-17,SALARY CREDIT,SALARY CREDIT,Salary,65989.12,0
synthetic-user-10,2025-03-20,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,17991.2,0
synthetic-user-10,2025-03-20,SWIGGY,SWIGGY,Food,352.2,0
synthetic-user-10,2025-03-21,DMART,DMART,Groceries,2377.51,0
synthetic-user-10,2025-03-21,ZOMATO,ZOMATO,Food,409.41,0
synthetic-user-10,2025-03-23,STARBUCKS,STARBUCKS,Food,257.62,0
synthetic-user-10,2025-03-23,UBER,UBER,Transportation,212.98,0
synthetic-user-10,2025-03-24,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,716.6,0
synthetic-user-10,2025-03-24,FLIPKART,FLIPKART,Shopping,858.56,0
synthetic-user-10,2025-03-24,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,579.26,0
synthetic-user-10,2025-03-24,DMART,DMART,Groceries,2427.99,0
synthetic-user-10,2025-03-26,ZERODHA,ZERODHA,Investment,6030.68,0
synthetic-user-10,2025-03-27,ZOMATO,ZOMATO,Food,475.05,0
synthetic-user-10,2025-03-27,FLIPKART,FLIPKART,Shopping,1153.84,0
synthetic-user-10,2025-03-30,MYNTRA,MYNTRA,Shopping,1482.14,0
synthetic-user-10,2025-04-01,SALARY CREDIT,SALARY CREDIT,Salary,77733.76,0
synthetic-user-10,2025-04-04,UBER,UBER,Transportation,216.26,0
synthetic-user-10,2025-04-06,SWIGGY,SWIGGY,Food,324.49,0
synthetic-user-10,2025-04-06,BIGBASKET,BIGBASKET,Groceries,15637.22,1
synthetic-user-10,2025-04-07,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,1944.91,0
synthetic-user-10,2025-04-08,LUXURY WATCH BOUTIQUE,LUXURY WATCH BOUTIQUE,Shopping,26448.79,1
synthetic-user-10,2025-04-08,ZERODHA,ZERODHA,Investment,5347.59,0
synthetic-user-10,2025-04-10,BIGBASKET,BIGBASKET,Groceries,1419.33,0
synthetic-user-10,2025-04-10,OLA CABS,OLA CABS,Transportation,157.3,0
synthetic-user-10,2025-04-12,SALARY CREDIT,SALARY CREDIT,Salary,80057.18,0
synthetic-user-10,2025-04-13,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,12979.17,0
synthetic-user-10,2025-04-15,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2300.72,0
synthetic-user-10,2025-04-17,MYNTRA,MYNTRA,Shopping,1466.51,0
synthetic-user-10,2025-04-17,MYNTRA,MYNTRA,Shopping,1644.19,0
synthetic-user-10,2025-04-19,DMART,DMART,Groceries,1402.38,0
synthetic-user-10,2025-04-21,MYNTRA,MYNTRA,Shopping,1814.11,0
synthetic-user-10,2025-04-22,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,586.04,0
synthetic-user-10,2025-04-23,FLIPKART,FLIPKART,Shopping,963.84,0
synthetic-user-10,2025-04-23,STARBUCKS,STARBUCKS,Food,218.69,0
synthetic-user-10,2025-04-26,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,420.95,0
synthetic-user-10,2025-04-27,UBER,UBER,Transportation,221.91,0
synthetic-user-10,2025-04-27,ZOMATO,ZOMATO,Food,423.05,0
synthetic-user-10,2025-04-30,SALARY CREDIT,SALARY CREDIT,Salary,43763.33,0
synthetic-user-10,2025-05-01,SALARY CREDIT,SALARY CREDIT,Salary,63692.66,0
synthetic-user-10,2025-05-03,BIGBASKET,BIGBASKET,Groceries,1227.65,0
synthetic-user-10,2025-05-04,ZOMATO,ZOMATO,Food,308.18,0
synthetic-user-10,2025-05-04,STARBUCKS,STARBUCKS,Food,1999.93,1
synthetic-user-10,2025-05-04,FLIPKART,FLIPKART,Shopping,1059.91,0
synthetic-user-10,2025-05-04,FLIPKART,FLIPKART,Shopping,933.81,0
synthetic-user-10,2025-05-05,AMAZON,AMAZON,Shopping,1105.38,0
synthetic-user-10,2025-05-07,BIGBASKET,BIGBASKET,Groceries,1481.31,0
synthetic-user-10,2025-05-07,ZERODHA,ZERODHA,Investment,33071.26,1
synthetic-user-10,2025-05-09,AMAZON,AMAZON,Shopping,1304.32,0
synthetic-user-10,2025-05-10,FLIPKART,FLIPKART,Shopping,917.84,0
synthetic-user-10,2025-05-12,MYNTRA,MYNTRA,Shopping,1438.1,0
synthetic-user-10,2025-05-15,SWIGGY,SWIGGY,Food,272.56,0
synthetic-user-10,2025-05-15,STARBUCKS,STARBUCKS,Food,260.29,0
synthetic-user-10,2025-05-18,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,13549.83,0
synthetic-user-10,2025-05-19,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,411.0,0
synthetic-user-10,2025-05-19,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,14095.1,0
synthetic-user-10,2025-05-22,FLIPKART,FLIPKART,Shopping,972.63,0
synthetic-user-10,2025-05-25,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,1197.5,0
synthetic-user-10,2025-05-27,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,749.01,0
synthetic-user-10,2025-05-28,MYNTRA,MYNTRA,Shopping,1612.31,0
synthetic-user-10,2025-05-31,STARBUCKS,STARBUCKS,Food,174.7,0
synthetic-user-10,2025-06-03,SALARY CREDIT,SALARY CREDIT,Salary,59208.7,0
synthetic-user-10,2025-06-05,DMART,DMART,Groceries,2044.27,0
synthetic-user-10,2025-06-05,BIGBASKET,BIGBASKET,Groceries,1350.51,0
synthetic-user-10,2025-06-07,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,714.59,0
synthetic-user-10,2025-06-10,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,613.21,0
synthetic-user-10,2025-06-13,OLA CABS,OLA CABS,Transportation,158.37,0
synthetic-user-10,2025-06-16,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,1924.5,0
synthetic-user-10,2025-06-17,STARBUCKS,STARBUCKS,Food,235.93,0
synthetic-user-10,2025-06-20,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,14534.77,0
synthetic-user-11,2025-01-16,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,635.25,0
synthetic-user-11,2025-01-16,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,538.56,0
synthetic-user-11,2025-01-16,DMART,DMART,Groceries,2381.68,0
synthetic-user-11,2025-01-16,DMART,DMART,Groceries,1761.74,0
synthetic-user-11,2025-01-19,MYNTRA,MYNTRA,Shopping,1554.39,0
synthetic-user-11,2025-01-21,FLIPKART,FLIPKART,Shopping,1307.19,0
synthetic-user-11,2025-01-23,SWIGGY,SWIGGY,Food,289.57,0
synthetic-user-11,2025-01-26,FLIPKART,FLIPKART,Shopping,1298.16,0
synthetic-user-11,2025-01-26,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,4321.17,1
synthetic-user-11,2025-01-28,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,1123.31,0
synthetic-user-11,2025-01-31,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,498.92,0
synthetic-user-11,2025-02-03,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,374.61,0
synthetic-user-11,2025-02-04,SALARY CREDIT,SALARY CREDIT,Salary,72969.15,0
synthetic-user-11,2025-02-06,DMART,DMART,Groceries,2292.9,0
synthetic-user-11,2025-02-08,DMART,DMART,Groceries,2076.95,0
synthetic-user-11,2025-02-08,SALARY CREDIT,SALARY CREDIT,Salary,67810.81,0
synthetic-user-11,2025-02-11,DMART,DMART,Groceries,2370.7,0
synthetic-user-11,2025-02-14,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2439.99,0
synthetic-user-11,2025-02-15,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,1858.26,0
synthetic-user-11,2025-02-17,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2084.07,0
synthetic-user-11,2025-02-17,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,972.0,0
synthetic-user-11,2025-02-19,LUXURY WATCH BOUTIQUE,LUXURY WATCH BOUTIQUE,Shopping,46719.71,1
synthetic-user-11,2025-02-19,STARBUCKS,STARBUCKS,Food,221.13,0
synthetic-user-11,2025-02-20,ZERODHA,ZERODHA,Investment,7140.07,0
synthetic-user-11,2025-02-22,STARBUCKS,STARBUCKS,Food,238.92,0
synthetic-user-11,2025-02-22,STARBUCKS,STARBUCKS,Food,231.21,0
synthetic-user-11,2025-02-24,MYNTRA,MYNTRA,Shopping,1243.6,0
synthetic-user-11,2025-02-24,ZERODHA,ZERODHA,Investment,5813.96,0
synthetic-user-11,2025-02-26,FLIPKART,FLIPKART,Shopping,890.94,0
synthetic-user-11,2025-02-28,FLIPKART,FLIPKART,Shopping,972.14,0
synthetic-user-11,2025-02-28,UBER,UBER,Transportation,161.76,0
synthetic-user-11,2025-02-28,FLIPKART,FLIPKART,Shopping,1075.91,0
synthetic-user-11,2025-03-02,DMART,DMART,Groceries,1608.63,0
synthetic-user-11,2025-03-02,AMAZON,AMAZON,Shopping,1196.79,0
synthetic-user-11,2025-03-04,SWIGGY,SWIGGY,Food,422.61,0
synthetic-user-11,2025-03-04,DMART,DMART,Groceries,1844.25,0
synthetic-user-11,2025-03-05,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,878.71,0
synthetic-user-11,2025-03-08,ZERODHA,ZERODHA,Investment,5444.74,0
synthetic-user-11,2025-03-08,DMART,DMART,Groceries,1790.42,0
synthetic-user-11,2025-03-11,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2231.05,0
synthetic-user-11,2025-03-14,UBER,UBER,Transportation,178.06,0
synthetic-user-11,2025-03-15,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,720.89,0
synthetic-user-11,2025-03-15,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,15590.24,0
synthetic-user-11,2025-03-18,SALARY CREDIT,SALARY CREDIT,Salary,64605.99,0
synthetic-user-11,2025-03-19,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,448.91,0
synthetic-user-11,2025-03-22,ZERODHA,ZERODHA,Investment,5079.47,0
synthetic-user-11,2025-03-25,MYNTRA,MYNTRA,Shopping,1474.7,0
synthetic-user-11,2025-03-25,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,340.3,0
synthetic-user-11,2025-03-28,AMAZON,AMAZON,Shopping,857.81,0
synthetic-user-11,2025-03-30,BIGBASKET,BIGBASKET,Groceries,1489.99,0
synthetic-user-11,2025-04-02,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,1198.6,0
synthetic-user-11,2025-04-03,UBER,UBER,Transportation,198.31,0
synthetic-user-11,2025-04-03,SWIGGY,SWIGGY,Food,357.06,0
synthetic-user-11,2025-04-06,BIGBASKET,BIGBASKET,Groceries,1417.44,0
synthetic-user-11,2025-04-08,ZOMATO,ZOMATO,Food,348.68,0
synthetic-user-11,2025-04-08,ZOMATO,ZOMATO,Food,481.26,0
synthetic-user-11,2025-04-09,BIGBASKET,BIGBASKET,Groceries,1376.03,0
synthetic-user-11,2025-04-09,DMART,DMART,Groceries,1637.42,0
synthetic-user-11,2025-04-10,UBER,UBER,Transportation,235.82,0
synthetic-user-11,2025-04-12,STARBUCKS,STARBUCKS,Food,195.41,0
synthetic-user-11,2025-04-14,MYNTRA,MYNTRA,Shopping,1110.22,0
synthetic-user-11,2025-04-16,STARBUCKS,STARBUCKS,Food,247.7,0
synthetic-user-11,2025-04-19,ZOMATO,ZOMATO,Food,421.22,0
synthetic-user-11,2025-04-21,AMAZON,AMAZON,Shopping,1229.87,0
synthetic-user-11,2025-04-22,UBER,UBER,Transportation,210.23,0
synthetic-user-11,2025-04-25,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,455.56,0
synthetic-user-11,2025-04-25,AMAZON,AMAZON,Shopping,1074.51,0
synthetic-user-11,2025-04-25,FOREIGN CURRENCY EXCHANGE,FOREIGN CURRENCY EXCHANGE,Other,26276.84,1
synthetic-user-11,2025-04-28,FOREIGN CURRENCY EXCHANGE,FOREIGN CURRENCY EXCHANGE,Other,43815.09,1
synthetic-user-11,2025-04-28,AMAZON,AMAZON,Shopping,1293.34,0
synthetic-user-11,2025-05-01,ZERODHA,ZERODHA,Investment,5546.81,0
synthetic-user-11,2025-05-04,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,686.23,0
synthetic-user-11,2025-05-04,SWIGGY,SWIGGY,Food,274.03,0
synthetic-user-11,2025-05-07,SALARY CREDIT,SALARY CREDIT,Salary,73736.56,0
synthetic-user-11,2025-05-09,FLIPKART,FLIPKART,Shopping,1128.14,0
synthetic-user-11,2025-05-12,STARBUCKS,STARBUCKS,Food,201.29,0
synthetic-user-11,2025-05-14,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,18300.48,0
synthetic-user-11,2025-05-16,UBER,UBER,Transportation,126.02,0
synthetic-user-11,2025-05-17,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,520.05,0
synthetic-user-11,2025-05-17,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,447.17,0
synthetic-user-11,2025-05-20,DMART,DMART,Groceries,2052.87,0
synthetic-user-11,2025-05-20,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,946.01,0
synthetic-user-11,2025-05-22,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,15054.87,0
synthetic-user-11,2025-05-22,FOREIGN CURRENCY EXCHANGE,FOREIGN CURRENCY EXCHANGE,Other,16926.65,1
synthetic-user-11,2025-05-22,ZERODHA,ZERODHA,Investment,3909.19,0
synthetic-user-11,2025-05-23,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,1058.4,0
synthetic-user-11,2025-05-23,FOREIGN CURRENCY EXCHANGE,FOREIGN CURRENCY EXCHANGE,Other,15857.84,1
synthetic-user-11,2025-05-23,DMART,DMART,Groceries,2422.85,0
synthetic-user-11,2025-05-25,BIGBASKET,BIGBASKET,Groceries,1528.7,0
synthetic-user-11,2025-05-28,STARBUCKS,STARBUCKS,Food,257.35,0
synthetic-user-11,2025-05-31,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,935.23,0
synthetic-user-11,2025-05-31,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,1872.72,0
synthetic-user-11,2025-06-03,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,559.49,0
synthetic-user-11,2025-06-04,OLA CABS,OLA CABS,Transportation,183.23,0
synthetic-user-11,2025-06-06,AMAZON,AMAZON,Shopping,959.58,0
synthetic-user-11,2025-06-07,UBER,UBER,Transportation,187.39,0
synthetic-user-11,2025-06-10,ZOMATO,ZOMATO,Food,328.11,0
synthetic-user-11,2025-06-11,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,601.76,0
synthetic-user-11,2025-06-14,SWIGGY,SWIGGY,Food,340.82,0
synthetic-user-11,2025-06-15,FLIPKART,FLIPKART,Shopping,764.6,0
synthetic-user-11,2025-06-18,OLA CABS,OLA CABS,Transportation,204.62,0
synthetic-user-11,2025-06-19,ZERODHA,ZERODHA,Investment,4472.05,0
synthetic-user-11,2025-06-20,ZOMATO,ZOMATO,Food,413.6,0
synthetic-user-11,2025-06-21,STARBUCKS,STARBUCKS,Food,204.32,0
synthetic-user-11,2025-06-23,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,365.48,0
synthetic-user-11,2025-06-24,ZERODHA,ZERODHA,Investment,6030.74,0
synthetic-user-11,2025-06-25,OLA CABS,OLA CABS,Transportation,174.55,0
synthetic-user-11,2025-06-27,BIGBASKET,BIGBASKET,Groceries,1598.77,0
synthetic-user-11,2025-06-30,UBER,UBER,Transportation,156.33,0
synthetic-user-11,2025-06-30,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,626.28,0
synthetic-user-11,2025-07-02,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,17344.99,0
synthetic-user-11,2025-07-02,ZOMATO,ZOMATO,Food,433.24,0
synthetic-user-11,2025-07-02,BIGBASKET,BIGBASKET,Groceries,1436.35,0
synthetic-user-11,2025-07-02,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,13331.03,0
synthetic-user-11,2025-07-03,MYNTRA,MYNTRA,Shopping,1390.06,0
synthetic-user-11,2025-07-04,MYNTRA,MYNTRA,Shopping,1523.03,0
synthetic-user-11,2025-07-07,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,664.46,0
synthetic-user-11,2025-07-08,SALARY CREDIT,SALARY CREDIT,Salary,74830.42,0
synthetic-user-11,2025-07-09,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,15806.11,0
synthetic-user-11,2025-07-10,DMART,DMART,Groceries,1809.79,0
synthetic-user-12,2025-01-14,DMART,DMART,Groceries,2051.73,0
synthetic-user-12,2025-01-14,ZOMATO,ZOMATO,Food,394.43,0
synthetic-user-12,2025-01-17,UBER,UBER,Transportation,214.29,0
synthetic-user-12,2025-01-19,FLIPKART,FLIPKART,Shopping,789.36,0
synthetic-user-12,2025-01-20,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,377.77,0
synthetic-user-12,2025-01-21,ZERODHA,ZERODHA,Investment,2531.62,0
synthetic-user-12,2025-01-24,AMAZON,AMAZON,Shopping,1240.21,0
synthetic-user-12,2025-01-24,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,1002.18,0
synthetic-user-12,2025-01-25,DMART,DMART,Groceries,2320.17,0
synthetic-user-12,2025-01-25,ZOMATO,ZOMATO,Food,465.54,0
synthetic-user-12,2025-01-25,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,624.24,0
synthetic-user-12,2025-01-28,BIGBASKET,BIGBASKET,Groceries,1340.5,0
synthetic-user-12,2025-01-28,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2272.06,0
synthetic-user-12,2025-01-29,FLIPKART,FLIPKART,Shopping,1038.15,0
synthetic-user-12,2025-01-29,FLIPKART,FLIPKART,Shopping,1554.32,0
synthetic-user-12,2025-01-30,SWIGGY,SWIGGY,Food,407.97,0
synthetic-user-12,2025-01-31,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,584.19,0
synthetic-user-12,2025-02-01,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,542.83,0
synthetic-user-12,2025-02-01,STARBUCKS,STARBUCKS,Food,208.16,0
synthetic-user-12,2025-02-04,MYNTRA,MYNTRA,Shopping,1314.81,0
synthetic-user-12,2025-02-06,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,439.07,0
synthetic-user-12,2025-02-07,STARBUCKS,STARBUCKS,Food,225.34,0
synthetic-user-12,2025-02-07,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,588.54,0
synthetic-user-12,2025-02-07,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,621.54,0
synthetic-user-12,2025-02-09,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,454.21,0
synthetic-user-12,2025-02-09,OLA CABS,OLA CABS,Transportation,195.73,0
synthetic-user-12,2025-02-09,OLA CABS,OLA CABS,Transportation,198.63,0
synthetic-user-12,2025-02-10,AMAZON,AMAZON,Shopping,1011.3,0
synthetic-user-12,2025-02-10,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,646.71,0
synthetic-user-12,2025-02-13,ZERODHA,ZERODHA,Investment,5405.19,0
synthetic-user-12,2025-02-15,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,552.7,0
synthetic-user-12,2025-02-15,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,16911.03,0
synthetic-user-12,2025-02-16,STARBUCKS,STARBUCKS,Food,269.47,0
synthetic-user-12,2025-02-16,BIGBASKET,BIGBASKET,Groceries,1413.99,0
synthetic-user-12,2025-02-17,SWIGGY,SWIGGY,Food,291.88,0
synthetic-user-12,2025-02-19,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,519.57,0
synthetic-user-12,2025-02-22,SWIGGY,SWIGGY,Food,325.25,0
synthetic-user-12,2025-02-24,SWIGGY,SWIGGY,Food,376.45,0
synthetic-user-12,2025-02-26,MYNTRA,MYNTRA,Shopping,1382.0,0
synthetic-user-12,2025-02-28,ZERODHA,ZERODHA,Investment,5444.47,0
synthetic-user-12,2025-03-02,FLIPKART,FLIPKART,Shopping,863.57,0
synthetic-user-12,2025-03-03,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,603.34,0
synthetic-user-12,2025-03-03,FLIPKART,FLIPKART,Shopping,1039.4,0
synthetic-user-12,2025-03-06,UBER,UBER,Transportation,194.16,0
synthetic-user-12,2025-03-07,DMART,DMART,Groceries,1761.18,0
synthetic-user-12,2025-03-08,ZOMATO,ZOMATO,Food,478.38,0
synthetic-user-12,2025-03-11,UBER,UBER,Transportation,198.47,0
synthetic-user-12,2025-03-12,ZOMATO,ZOMATO,Food,316.1,0
synthetic-user-12,2025-03-13,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,289.13,0
synthetic-user-12,2025-03-14,BIGBASKET,BIGBASKET,Groceries,1701.08,0
synthetic-user-12,2025-03-17,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,13901.71,0
synthetic-user-12,2025-03-19,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,509.84,0
synthetic-user-12,2025-03-21,FLIPKART,FLIPKART,Shopping,979.45,0
synthetic-user-12,2025-03-22,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,14419.18,0
synthetic-user-12,2025-03-25,DMART,DMART,Groceries,2124.29,0
synthetic-user-12,2025-03-25,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,552.12,0
synthetic-user-12,2025-03-27,ZOMATO,ZOMATO,Food,371.5,0
synthetic-user-12,2025-03-28,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,1050.01,0
synthetic-user-12,2025-03-29,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,150935.7,1
synthetic-user-12,2025-03-29,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,448.57,0
synthetic-user-12,2025-03-30,ZERODHA,ZERODHA,Investment,6537.42,0
synthetic-user-12,2025-04-01,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,1948.76,0
synthetic-user-12,2025-04-03,SWIGGY,SWIGGY,Food,339.45,0
synthetic-user-12,2025-04-06,STARBUCKS,STARBUCKS,Food,284.07,0
synthetic-user-12,2025-04-07,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,14875.91,0
synthetic-user-12,2025-04-10,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,1858.43,0
synthetic-user-12,2025-04-13,STARBUCKS,STARBUCKS,Food,269.75,0
synthetic-user-12,2025-04-15,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,658.95,0
synthetic-user-12,2025-04-15,AMAZON,AMAZON,Shopping,10184.5,1
synthetic-user-12,2025-04-18,DMART,DMART,Groceries,2177.7,0
synthetic-user-12,2025-04-20,ZOMATO,ZOMATO,Food,507.67,0
synthetic-user-12,2025-04-22,FLIPKART,FLIPKART,Shopping,754.01,0
synthetic-user-12,2025-04-23,LUXURY WATCH BOUTIQUE,LUXURY WATCH BOUTIQUE,Shopping,28507.62,1
synthetic-user-12,2025-04-26,FLIPKART,FLIPKART,Shopping,1009.12,0
synthetic-user-12,2025-04-29,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,1251.11,0
